Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,stint_id,coach,start_date,end_date
21/08/1982,NED,NED,Breda,NED,Helmond Sport,4,2,1.742492199,0.787895083,104.0832748,5.407763004,1485.542236,1403.020264,0.981901348,1,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
30/03/2002,NED,NED,Breda,NED,De Graafschap,1,0,2.0970397,0.874137104,99.64463043,3.133993864,1552.270874,1432.942993,1.033486605,1.064791799,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
26/11/2011,NED,NED,Breda,NED,Heerenveen,2,2,1.62341547,1.37790525,104.1911697,-1.224573493,1469.189087,1530.619629,1.087449551,1.247697115,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
10/11/1979,NED,NED,Breda,NED,Nijmegen,1,0,1.589397192,0.891754627,124.8074112,4.956975937,1455.281006,1451.743164,0.956520617,1.011094332,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
19/03/1977,NED,NED,Breda,NED,Venlo,2,1,1.769925356,0.793946266,119.002533,3.641875267,1509.538818,1431.65271,0.975127697,0.99894768,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
18/08/2018,NED,NED,Breda,NED,De Graafschap,3,0,1.457417488,1.02645421,65.06759644,10.16559505,1308.553833,1282.165771,0.994387627,0.992345691,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
06/12/1980,NED,NED,Breda,NED,Excelsior,1,1,1.810293794,1.002566218,118.5718765,-3.587254763,1472.067871,1460.20459,1.039564848,1.136896849,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
17/05/1997,NED,NED,Breda,NED,Waalwijk,0,2,1.913223267,0.919086039,80.32027435,-17.36436081,1535.394775,1439.325928,1.132233143,1.022743464,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
15/02/2025,NED,NED,Breda,NED,Feyenoord,0,0,0.801401377,2.666170597,60.60310745,7.253184319,1373.634888,1753.453857,1.021968603,1.154244304,,37,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
14/02/2009,NED,NED,Breda,NED,Roda,1,0,1.781109214,1.019086838,91.48722839,4.379075527,1480.45459,1417.563354,1.055197477,1.095778465,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
26/02/1977,NED,NED,Breda,NED,Sparta Rotterdam,0,0,1.532434225,0.910447359,119.4883804,-2.934794426,1521.251343,1535.685791,0.993187487,0.967053592,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
08/11/2014,NED,NED,Breda,NED,Alkmaar,0,1,1.269023061,1.334752798,85.29350281,-7.38966465,1361.130981,1465.936646,1.052769423,1.021995902,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,16,Eric Hellemons,13/10/2014,01/01/2015
16/09/2017,NED,NED,Breda,NED,Groningen,2,1,1.220405698,1.6161654,69.40010071,10.06428051,1259.696167,1407.950684,1.033065796,1.149225235,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
19/11/2005,NED,NED,Breda,NED,Utrecht,0,1,1.456765532,1.19234705,76.25730896,-8.981905937,1474.432983,1513.820313,1.111242533,0.985535264,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,25,Mark Schenning,01/07/2005,30/06/2006
14/03/1998,NED,NED,Breda,NED,Twente,1,0,1.306403041,1.10180676,83.48894501,7.372870445,1516.475952,1571.558105,1.031080961,0.946389079,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,01/07/1997,08/10/1998
25/04/1981,NED,NED,Breda,NED,Roda,1,0,1.669408321,1.337704778,112.196579,6.684864521,1474.60791,1541.16626,1.04497087,1.2360847,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
10/04/1982,NED,NED,Breda,NED,Ajax,0,4,1.348942161,2.201373577,101.8739243,-9.006875038,1507.719238,1734.721436,0.990551472,1.340068817,,24,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
03/11/2018,NED,NED,Breda,NED,Heracles,2,1,1.330374479,1.651015043,65.75640106,9.410064697,1296.650391,1423.056885,1.025854111,1.26624465,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
18/08/2001,NED,NED,Breda,NED,Utrecht,1,0,1.338072777,1.194564581,85.34490967,7.678598404,1462.402954,1535.818604,0.885202229,1.099865079,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
24/04/1982,NED,NED,Breda,NED,Groningen,0,4,1.646254539,1.048974633,100.4721909,-20.91721344,1509.276123,1512.479492,0.985915482,1.148302555,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
11/04/1981,NED,NED,Breda,NED,Utrecht,0,3,1.261080146,1.44111526,114.5106049,-11.53080273,1493.867432,1652.578613,1.037535429,1.005239487,,69,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
15/02/2003,NED,NED,Breda,NED,Excelsior,2,1,2.041943312,0.744311988,97.62298584,2.489819527,1567.39502,1395.79126,0.941331208,1.005699873,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
30/11/2002,NED,NED,Breda,NED,Roosendaal,1,0,2.076566219,0.773863673,93.83881378,2.590849876,1570.432373,1403.961548,0.975725472,1.004661798,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
14/08/1993,NED,NED,Breda,NED,Roda,2,3,1.262944818,1.369502068,73.43980408,-6.847374916,1372.648071,1484.128296,1,1.136075258,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
21/01/1978,NED,NED,Breda,NED,Haarlem,2,1,1.592934012,0.765223026,122.4668427,4.207426071,1533.175903,1485.722412,0.931129336,0.927122116,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
01/09/2012,NED,NED,Breda,NED,Utrecht,1,1,1.42229569,1.265988588,89.21414185,-0.788698614,1435.021606,1496.776489,1.041398287,1.088676333,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
03/12/1977,NED,NED,Breda,NED,Nijmegen,2,1,1.631644607,0.818020463,121.6921616,4.599401951,1522.530029,1497.705078,0.925865293,1.014707327,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
14/05/1983,NED,NED,Breda,NED,Feyenoord,2,3,1.251288533,2.016629219,103.8176117,-4.633563995,1418.910278,1646.973267,1.083923221,1.107228994,,60,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
17/12/1977,NED,NED,Breda,NED,Sparta Rotterdam,0,0,1.354030967,1.028964043,121.0791931,-1.468861222,1542.245361,1611.919189,0.932404161,0.975605547,,87,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
05/04/2014,NED,NED,Breda,NED,Twente,0,2,1.124740601,1.476353765,86.19657135,-8.33987236,1414.513062,1581.976807,1.011772275,1.024285078,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
27/03/2004,NED,NED,Breda,NED,Nijmegen,5,2,1.751108527,0.934271991,87.07255554,7.05137682,1558.772949,1474.735718,0.991646051,1.010285497,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
08/03/1997,NED,NED,Breda,NED,Volendam,3,0,1.799779415,0.906187177,77.84841156,7.173485756,1548.398315,1462.654541,1.141030788,0.948395848,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
17/01/2009,NED,NED,Breda,NED,Utrecht,1,1,1.523095965,1.026174665,93.95029449,-2.699347734,1495.766968,1493.549316,1.035000205,1.032910943,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
09/11/2024,NED,NED,Breda,NED,PSV,0,3,0.639974415,3.014736414,59.61906433,-1.899646997,1360.662598,1823.128662,0.989774585,1.195453763,,17,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
30/11/1996,NED,NED,Breda,NED,De Graafschap,2,1,1.634483218,1.040948033,81.09584808,5.300757885,1522.86084,1495.42749,1.113532305,1.029904366,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
19/03/2005,NED,NED,Breda,NED,Nijmegen,1,2,1.625509858,0.995538592,73.75893402,-11.32883072,1498.629395,1445.089722,1.103489161,0.966818511,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
05/03/1983,NED,NED,Breda,NED,Excelsior,0,0,1.493145227,0.95892328,98.35421753,-2.514241934,1409.152222,1418.238892,1.021549582,0.952391624,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
21/09/1996,NED,NED,Breda,NED,Roda,0,1,1.305284858,1.297735572,80.84725189,-7.346485615,1584.050171,1685.286499,1.103227854,0.967531562,,52,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
09/04/1977,NED,NED,Breda,NED,Utrecht,1,1,1.741635799,1.091466784,118.9626846,-2.577695847,1505.745728,1533.083496,1.000445247,1.164905787,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
17/10/1998,NED,NED,Breda,NED,Maastricht,2,0,1.756249547,0.959996641,92.46654511,6.183308125,1484.419189,1424.015259,1.037110806,1.059608698,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,29,Ronald Spelbos,13/10/1998,22/03/1999
16/02/2013,NED,NED,Breda,NED,Heracles,1,1,1.569200158,1.362302661,78.43208313,-1.075360537,1419.246948,1460.172119,1.037841558,1.264354229,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
22/02/1997,NED,NED,Breda,NED,Heerenveen,2,2,1.835664511,1.253838658,75.40414429,-2.226238728,1546.035645,1542.775146,1.151761532,1.230981112,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
22/01/1983,NED,NED,Breda,NED,Sittard,2,0,1.482826233,1.020138621,103.2873535,8.749621391,1403.294922,1432.46814,1.043826461,0.970782876,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
15/01/1994,NED,NED,Breda,NED,Cambuur,2,0,1.877059937,0.83940655,78.0070343,5.066642761,1440.745361,1322.657349,1.11990869,1.009210587,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
10/04/1976,NED,NED,Breda,NED,FC Eindhoven,2,0,1.624911904,0.914302289,118.5840988,7.227879047,1467.892456,1468.303223,1.006486416,1.010804892,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
21/10/2017,NED,NED,Breda,NED,Zwolle,0,2,1.256710649,1.466778159,62.61333084,-9.628232956,1275.302856,1383.110718,0.99911195,1.137627721,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
14/03/2015,NED,NED,Breda,NED,Go Ahead Eagles,1,0,1.500039339,1.035003901,82.4595108,5.769023418,1324.712891,1314.313965,0.986865222,1.023311257,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,15,Robert Maaskant,02/01/2015,06/10/2015
25/04/2015,NED,NED,Breda,NED,Heracles,1,3,1.506727815,1.167015314,77.64608002,-13.34907341,1350.571899,1365.575195,0.970107913,1.181243658,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,15,Robert Maaskant,02/01/2015,06/10/2015
19/09/1981,NED,NED,Breda,NED,Zwolle,4,0,1.647861719,0.937800288,107.4646454,10.2250309,1504.127441,1493.33728,1.055470705,1.007913828,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
20/11/1993,NED,NED,Breda,NED,Sparta Rotterdam,4,3,1.543749452,1.165886164,73.78105927,6.372956753,1408.707397,1421.967773,1.055452943,1.124320865,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
19/01/2008,NED,NED,Breda,NED,Willem II,1,0,1.740461707,0.930671453,80.57285309,4.180999279,1453.435547,1367.669556,1.046898484,1.020239711,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
04/12/1982,NED,NED,Breda,NED,Utrecht,1,0,1.242386341,1.36570251,104.5460434,8.98152256,1413.055786,1555.65564,0.999041021,1.021821022,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
18/10/2025,NED,NED,Breda,NED,Zwolle,2,2,1.194195151,1.30032742,64.15771484,0.821943045,1330.955688,1423.735229,0.963751018,1.013424277,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
30/09/2017,NED,NED,Breda,NED,Den Haag,0,1,1.301396608,1.253164172,66.64334106,-7.999288082,1290.934082,1357.597046,1.023705721,1.045323014,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
18/08/2012,NED,NED,Breda,NED,Twente,0,1,1.175516963,1.588708401,95.89467621,-5.684986591,1466.59668,1651.248169,1.048612833,1.073999763,,84,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
03/03/1979,NED,NED,Breda,NED,Zwolle,1,1,1.605178118,0.7736305,115.5325241,-4.180553436,1486.786621,1447.594604,0.988045752,0.923210979,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
25/11/1978,NED,NED,Breda,NED,Vitesse,0,0,1.8317101,1.01281929,113.8145142,-3.665073872,1503.316895,1483.583252,1.023081899,1.139210343,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
06/10/1984,NED,NED,Breda,NED,Sittard,0,2,1.34726131,1.120702982,93.81185913,-12.3864603,1369.578491,1430.399292,0.971882045,1.004915595,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
13/04/2002,NED,NED,Breda,NED,Nijmegen,1,3,1.847895503,0.862428784,100.6617203,-17.89733696,1568.794067,1482.187622,0.999135613,0.998333931,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
27/04/2013,NED,NED,Breda,NED,Ajax,0,2,0.932141244,2.119610071,80.82594299,-4.442619324,1427.881958,1724.613892,1.011497021,1.095914602,,31,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
22/09/1984,NED,NED,Breda,NED,Alkmaar,0,0,1.253424287,1.461098909,98.52068329,1.399998784,1368.222046,1515.7052,0.98907584,1.084262609,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
28/04/1979,NED,NED,Breda,NED,Go Ahead Eagles,3,1,1.470887542,0.977162659,120.4850464,8.46082592,1519.730225,1558.025757,0.934883595,1.03309536,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
24/02/1996,NED,NED,Breda,NED,Nijmegen,2,1,2.052937031,0.914095938,74.13405609,3.283375025,1558.044189,1421.78833,1.092752457,1.088535547,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
16/09/1995,NED,NED,Breda,NED,Willem II,0,1,1.53216207,1.247765899,86.61818695,-8.866225243,1502.692993,1548.541992,1.191294074,1.018617034,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
31/03/2001,NED,NED,Breda,NED,Sittard,1,0,1.512525558,0.941647708,87.24475098,5.400515556,1422.359619,1398.984253,0.961016417,0.979198039,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
11/04/2015,NED,NED,Breda,NED,Dordrecht,2,2,1.795763612,0.856241345,77.15643311,-5.168679237,1347.395142,1225.798828,0.979777455,1.006444931,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,15,Robert Maaskant,02/01/2015,06/10/2015
25/10/1980,NED,NED,Breda,NED,Go Ahead Eagles,2,0,1.739580035,1.132433534,112.9915924,8.093288422,1455.350464,1481.197021,1.027585983,1.179975986,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
14/01/2006,NED,NED,Breda,NED,Roda,0,4,1.574021101,1.420007706,81.2973938,-16.30626678,1453.527588,1526.996948,1.09589231,1.191142678,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,24,Cees Lok,02/01/2006,23/04/2006
02/10/1976,NED,NED,Breda,NED,FC Eindhoven,4,1,1.627852798,0.877768517,121.0582199,8.392594337,1481.177734,1468.986694,0.973106325,1.015791774,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
07/02/2015,NED,NED,Breda,NED,Vitesse,0,1,1.179571867,1.621374726,76.42883301,-5.69372797,1326.825684,1489.331299,0.987541258,1.169160008,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,15,Robert Maaskant,02/01/2015,06/10/2015
23/04/1977,NED,NED,Breda,NED,Go Ahead Eagles,1,1,1.687470913,0.924452543,122.3668289,-3.686974764,1506.19043,1494.129272,0.974044979,1.056057692,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
26/03/1994,NED,NED,Breda,NED,Willem II,1,1,1.480710864,1.138841391,85.08110046,-1.53406167,1482.989624,1514.347778,1.098004222,1.031868935,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
18/12/2010,NED,NED,Breda,NED,Vitesse,1,1,1.964127302,0.942188382,98.86672211,-5.117081642,1514.821167,1417.372437,1.079022765,1.065850139,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
30/08/1997,NED,NED,Breda,NED,Nijmegen,0,1,1.910817742,0.967575431,84.93151855,-11.84139633,1504.405396,1424.065552,1.142726898,1.030117393,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,01/07/1997,08/10/1998
15/12/2007,NED,NED,Breda,NED,Heerenveen,1,5,1.531764507,1.385460019,79.88713837,-16.51013756,1491.651367,1558.50061,1.054229617,1.21855557,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
03/10/1981,NED,NED,Breda,NED,De Graafschap,5,1,1.970382929,0.853596866,109.2103043,6.51857233,1514.205933,1407.9823,1.051858783,1.056925654,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
26/08/2000,NED,NED,Breda,NED,Groningen,5,1,1.533554554,1.059663892,89.73962402,11.83607483,1366.195068,1374.364014,0.987234831,1.036656022,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
04/03/1978,NED,NED,Breda,NED,Feyenoord,2,1,1.283210278,1.277953386,121.5871353,8.491114616,1526.589233,1666.308838,0.947682917,1.011523485,,51,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
20/04/1985,NED,NED,Breda,NED,Haarlem,1,2,1.148946047,1.488677502,93.61354828,-5.976830959,1363.074585,1528.808594,0.935817063,1.052355766,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
31/03/1979,NED,NED,Breda,NED,Sparta Rotterdam,3,2,1.246032953,1.175123334,116.3067322,8.279000282,1489.382935,1613.738403,0.927489758,0.977649987,,96,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
06/11/1976,NED,NED,Breda,NED,Telstar,3,1,1.652597785,0.931607842,122.7902832,7.029978752,1493.595093,1493.00415,1.010976672,1.002482653,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
05/02/1983,NED,NED,Breda,NED,Ajax,0,2,1.092537642,2.763886929,100.388855,-3.825621843,1415.669922,1745.023071,1.018767476,1.290079713,,18,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
05/04/1980,NED,NED,Breda,NED,Zwolle,2,1,1.447712064,0.811971068,122.1174698,5.043839455,1477.308716,1471.612793,0.953267694,0.908093929,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
13/05/1995,NED,NED,Breda,NED,Waalwijk,1,2,1.64593637,1.175342202,87.3390274,-9.586175919,1480.390625,1505.299194,1.156989455,1.035431027,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
30/11/2024,NED,NED,Breda,NED,Almere,1,0,1.402525663,1.06085062,58.45266724,6.231146336,1357.89856,1343.020752,0.998925805,0.9538185,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
13/03/1982,NED,NED,Breda,NED,Willem II,1,4,1.910323143,0.944833159,102.6998444,-21.16991806,1514.86377,1446.012451,1.028899193,1.173038363,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
14/02/1998,NED,NED,Breda,NED,Maastricht,2,0,1.800316453,0.888281047,87.99313354,5.574025631,1513.906982,1427.040161,1.029465556,1.010300756,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,01/07/1997,08/10/1998
04/11/1978,NED,NED,Breda,NED,PSV,0,2,1.008147597,2.117573023,120.6295013,-5.094347954,1505.692261,1809.335693,1.043351293,0.956348062,,7,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
22/11/2025,NED,NED,Breda,NED,PSV,0,1,0.728816688,3.143794298,66.13273621,-1.189005613,1340.244507,1791.476685,0.98518604,1.364567995,,27,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
30/03/1996,NED,NED,Breda,NED,Heerenveen,5,1,1.862498879,1.154289842,79.1506958,9.997179985,1589.950195,1554.250122,1.124417663,1.200708032,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
13/03/1976,NED,NED,Breda,NED,Maastricht,2,1,1.43163085,1.094632983,118.4740143,6.683666229,1437.96936,1504.097168,0.997758627,1.021078706,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
12/03/2005,NED,NED,Breda,NED,Vitesse,1,2,1.510482192,1.179485083,76.97911072,-9.489927292,1507.014404,1526.822266,1.102129459,1.028705239,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
10/11/1984,NED,NED,Breda,NED,Utrecht,2,0,1.390596747,1.419478297,94.7215271,11.87664127,1374.284668,1486.110718,0.952240765,1.183151603,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
31/01/2009,NED,NED,Breda,NED,Volendam,1,1,2.298100948,0.780173421,93.26898956,-6.928553581,1498.928223,1295.686401,1.043579936,1.068222523,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,21,Robert Maaskant,01/07/2008,20/08/2010
08/09/1979,NED,NED,Breda,NED,Vitesse,2,2,1.623621821,0.995740592,119.6897583,-2.893334627,1493.467407,1509.677368,0.966452658,1.091771841,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
26/02/2005,NED,NED,Breda,NED,Groningen,1,4,1.666744232,0.977126896,80.08951569,-20.06160927,1504.217651,1445.983398,1.090661287,0.954955578,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,26,Ton Lokhoff,01/07/2003,30/12/2005
21/10/1978,NED,NED,Breda,NED,Haarlem,1,1,1.770617604,0.855932117,121.0164871,-4.162582397,1523.455322,1490.503052,1.062505603,0.993622541,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
01/02/2003,NED,NED,Breda,NED,Heerenveen,1,1,1.476081491,0.972745299,98.23316956,-2.938599825,1580.80957,1573.844238,0.947708726,0.991443932,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
05/10/2013,NED,NED,Breda,NED,Heracles,2,1,1.697039008,1.158353448,85.51905823,5.597938538,1419.383423,1410.541138,0.992683828,1.252967119,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
09/12/2006,NED,NED,Breda,NED,Excelsior,2,1,1.748322606,1.043413401,87.24951172,4.545030117,1410.953735,1351.442017,1.084507704,1.065661311,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
19/04/1997,NED,NED,Breda,NED,Vitesse,1,1,1.441377401,1.253873944,78.03649902,-0.686419606,1551.547363,1605.697632,1.14642179,1.009007216,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
